"customer_id","recency","frequency","monetary","r_score","f_score","m_score","rfm_total_score","rfm_cell","segment"
15515,388,1,171.81,2,2,1,5,"221","Needs Attention"
15516,45,3,62.43,4,3,1,8,"431","Potential Loyalists"
15517,234,1,267.03,2,1,1,4,"211","About To Sleep"
15518,65,15,4189.99,3,5,5,13,"355","Loyal Customers"
15519,384,2,344.61,2,3,2,7,"232","Needs Attention"
15520,2,1,343.50,5,1,2,8,"512","New Customers"
15521,41,16,7087.64,4,5,5,14,"455","Champions"
15522,33,2,397.99,4,2,2,8,"422","Potential Loyalists"
15523,85,16,17259.19,3,5,5,13,"355","Loyal Customers"
15524,25,2,591.40,4,3,2,9,"432","Potential Loyalists"
15525,3,4,887.72,5,3,3,11,"533","Potential Loyalists"
15526,34,2,148.44,4,2,1,7,"421","Potential Loyalists"
15527,19,23,5554.04,5,5,5,15,"555","Champions"
15528,255,1,229.33,2,2,1,5,"221","Needs Attention"
15529,23,12,4781.11,4,5,5,14,"455","Champions"
15530,22,5,1808.68,4,4,4,12,"444","Champions"
15531,9,2,1972.39,5,2,4,11,"524","Potential Loyalists"
15532,26,10,3717.20,4,5,5,14,"455","Champions"
15533,20,3,807.57,5,3,3,11,"533","Potential Loyalists"
15534,726,1,162.25,1,2,1,4,"121","Lost"
15535,174,6,1044.37,3,4,3,10,"343","Loyal Customers"
15536,410,1,259.09,1,1,1,3,"111","Lost"
15537,164,1,110.92,3,1,1,5,"311","Promising"
15538,538,6,3358.40,1,4,5,10,"145","Cant Lose Them"
15539,8,1,538.46,5,1,2,8,"512","New Customers"
15540,12,2,460.68,5,3,2,10,"532","Potential Loyalists"
15541,115,1,85.13,3,1,1,5,"311","Promising"
15542,513,3,855.71,1,3,3,7,"133","At Risk"
15543,289,2,242.26,2,2,1,5,"221","Needs Attention"
15544,10,20,7807.89,5,5,5,15,"555","Champions"
15545,55,2,288.97,4,2,2,8,"422","Potential Loyalists"
15546,607,2,1079.10,1,2,3,6,"123","Hibernating"
15547,8,26,10002.65,5,5,5,15,"555","Champions"
15548,596,1,158.09,1,2,1,4,"121","Lost"
15549,78,8,2330.41,3,4,4,11,"344","Loyal Customers"
15550,5,12,2211.05,5,5,4,14,"554","Champions"
15551,37,7,1679.81,4,4,4,12,"444","Champions"
15552,218,2,252.52,2,2,1,5,"221","Needs Attention"
15553,61,1,428.93,3,1,2,6,"312","Promising"
15554,278,1,217.20,2,2,1,5,"221","Needs Attention"
15555,13,36,11233.78,5,5,5,15,"555","Champions"
15556,25,1,279.77,4,1,1,6,"411","New Customers"
15557,29,1,468.91,4,1,2,7,"412","New Customers"
15558,640,1,202.68,1,2,1,4,"121","Lost"
15559,569,1,1109.40,1,1,3,5,"113","Hibernating"
15560,398,2,153.52,2,2,1,5,"221","Needs Attention"
15561,12,8,1934.39,5,4,4,13,"544","Champions"
15562,352,3,671.43,2,3,3,8,"233","Needs Attention"
15563,23,6,2820.46,4,4,4,12,"444","Champions"
15564,464,2,70.74,1,2,1,4,"121","Lost"
15565,51,2,173.16,4,2,1,7,"421","Potential Loyalists"
15566,393,2,227.87,2,3,1,6,"231","Needs Attention"
15567,19,1,186.01,5,2,1,8,"521","Potential Loyalists"
15568,3,3,758.29,5,3,3,11,"533","Potential Loyalists"
15569,104,10,3583.45,3,5,5,13,"355","Loyal Customers"
15570,8,25,8736.49,5,5,5,15,"555","Champions"
15571,12,14,3892.35,5,5,5,15,"555","Champions"
15572,5,10,3965.20,5,5,5,15,"555","Champions"
15573,32,5,1180.47,4,4,3,11,"443","Champions"
15574,178,6,1101.44,3,4,3,10,"343","Loyal Customers"
15575,620,1,30.10,1,1,1,3,"111","Lost"
15576,38,1,921.37,4,1,3,8,"413","New Customers"
15577,152,5,396.03,3,4,2,9,"342","Loyal Customers"
15578,163,1,127.10,3,1,1,5,"311","Promising"
15579,69,5,1250.63,3,4,4,11,"344","Loyal Customers"
15580,377,8,1375.39,2,5,4,11,"254","Cant Lose Them"
15581,157,34,4505.16,3,5,5,13,"355","Loyal Customers"
15582,25,3,682.91,4,3,3,10,"433","Potential Loyalists"
15583,377,1,95.96,2,1,1,4,"211","About To Sleep"
15584,24,6,1268.20,4,4,4,12,"444","Champions"
15585,177,1,455.30,3,1,2,6,"312","Promising"
15586,593,3,1139.10,1,3,3,7,"133","At Risk"
15587,51,7,1522.08,4,4,4,12,"444","Champions"
15588,678,1,579.60,1,1,2,4,"112","Lost"
15589,256,3,478.53,2,3,2,7,"232","Needs Attention"
15590,383,5,1496.60,2,4,4,10,"244","Cant Lose Them"
15591,583,3,217.90,1,3,1,5,"131","At Risk"
15592,47,1,388.58,4,1,2,7,"412","New Customers"
15593,71,1,199.80,3,2,1,6,"321","Promising"
15594,16,5,1771.78,5,4,4,13,"544","Champions"
15595,488,1,357.60,1,1,2,4,"112","Lost"
15596,101,9,2727.72,3,5,4,12,"354","Loyal Customers"
15597,36,2,563.37,4,2,2,8,"422","Potential Loyalists"
15598,54,2,548.02,4,2,2,8,"422","Potential Loyalists"
15599,27,3,1250.06,4,3,4,11,"434","Potential Loyalists"
15600,429,4,1199.31,1,3,3,7,"133","At Risk"
15601,12,30,14191.74,5,5,5,15,"555","Champions"
15602,9,16,3137.96,5,5,5,15,"555","Champions"
15603,79,2,88.48,3,2,1,6,"321","Promising"
15604,53,1,216.39,4,2,1,7,"421","Potential Loyalists"
15605,37,9,1741.95,4,5,4,13,"454","Champions"
15606,62,17,5230.99,3,5,5,13,"355","Loyal Customers"
15607,337,9,1708.97,2,5,4,11,"254","Cant Lose Them"
15608,29,5,1785.98,4,4,4,12,"444","Champions"
15609,185,1,298.48,3,1,2,6,"312","Promising"
15610,52,1,112.46,4,1,1,6,"411","New Customers"
15611,10,24,2976.28,5,5,5,15,"555","Champions"
15612,37,2,195.15,4,3,1,8,"431","Potential Loyalists"
15613,611,1,433.72,1,1,2,4,"112","Lost"
15614,438,4,3147.36,1,3,5,9,"135","At Risk"
15615,11,47,21373.97,5,5,5,15,"555","Champions"
15616,439,1,317.11,1,1,2,4,"112","Lost"
15617,397,3,828.55,2,3,3,8,"233","Needs Attention"
15618,33,4,776.85,4,4,3,11,"443","Champions"
15619,11,1,336.40,5,1,2,8,"512","New Customers"
15620,57,4,1942.36,4,3,4,11,"434","Potential Loyalists"
15621,5,4,1293.03,5,4,4,13,"544","Champions"
15622,44,17,7852.61,4,5,5,14,"455","Champions"
15623,142,8,2437.05,3,5,4,12,"354","Loyal Customers"
15624,117,4,588.13,3,4,2,9,"342","Loyal Customers"
15625,104,9,3236.40,3,5,5,13,"355","Loyal Customers"
15626,75,3,1067.52,3,3,3,9,"333","Promising"
15627,458,2,566.90,1,2,2,5,"122","Lost"
15628,5,17,5333.08,5,5,5,15,"555","Champions"
15629,451,4,2240.90,1,3,4,8,"134","At Risk"
15630,46,3,1481.40,4,3,4,11,"434","Potential Loyalists"
15631,643,1,596.67,1,1,2,4,"112","Lost"
15632,16,8,3285.31,5,4,5,14,"545","Champions"
15633,510,13,4335.96,1,5,5,11,"155","Cant Lose Them"
15634,18,2,554.65,5,2,2,9,"522","Potential Loyalists"
15635,396,1,100.35,2,1,1,4,"211","About To Sleep"
15636,90,4,1444.58,3,3,4,10,"334","Promising"
15637,53,5,797.59,4,4,3,11,"443","Champions"
15638,379,6,2265.20,2,4,4,10,"244","Cant Lose Them"
15639,135,3,1065.08,3,3,3,9,"333","Promising"
15640,5,29,23459.51,5,5,5,15,"555","Champions"
15641,106,12,5345.55,3,5,5,13,"355","Loyal Customers"
15642,730,1,105.78,1,1,1,3,"111","Lost"
15643,192,3,664.00,2,3,3,8,"233","Needs Attention"
15644,167,4,803.54,3,3,3,9,"333","Promising"
15645,19,3,1054.75,5,3,3,11,"533","Potential Loyalists"
15646,158,5,784.81,3,4,3,10,"343","Loyal Customers"
15647,416,1,169.00,1,2,1,4,"121","Lost"
15648,205,2,639.50,2,3,3,8,"233","Needs Attention"
15649,337,4,1660.35,2,3,4,9,"234","Needs Attention"
15650,522,2,553.88,1,2,2,5,"122","Lost"
15651,37,5,1259.06,4,4,4,12,"444","Champions"
15652,92,5,1405.94,3,4,4,11,"344","Loyal Customers"
15653,93,2,877.44,3,2,3,8,"323","Promising"
15654,10,2,922.53,5,2,3,10,"523","Potential Loyalists"
15655,244,1,560.67,2,1,2,5,"212","About To Sleep"
15656,46,4,748.50,4,3,3,10,"433","Potential Loyalists"
15657,23,1,30.00,4,1,1,6,"411","New Customers"
15658,191,8,2117.27,2,4,4,10,"244","Cant Lose Them"
15659,44,3,532.49,4,3,2,9,"432","Potential Loyalists"
15660,26,15,2603.69,4,5,4,13,"454","Champions"
15661,318,8,1215.95,2,4,4,10,"244","Cant Lose Them"
15662,662,2,283.73,1,2,1,4,"121","Lost"
15663,107,1,138.14,3,2,1,6,"321","Promising"
15664,51,4,1231.53,4,4,4,12,"444","Champions"
15665,169,5,3987.07,3,4,5,12,"345","Loyal Customers"
15666,473,2,632.94,1,2,3,6,"123","Hibernating"
15667,40,1,301.32,4,1,2,7,"412","New Customers"
15668,218,1,76.32,2,1,1,4,"211","About To Sleep"
15669,41,4,684.34,4,3,3,10,"433","Potential Loyalists"
15670,297,2,325.20,2,2,2,6,"222","Needs Attention"
15671,19,7,2657.13,5,4,4,13,"544","Champions"
15672,726,1,45.30,1,1,1,3,"111","Lost"
15673,89,9,6204.32,3,5,5,13,"355","Loyal Customers"
15674,74,12,6613.52,3,5,5,13,"355","Loyal Customers"
15675,82,4,542.04,3,3,2,8,"332","Promising"
15676,19,3,3435.76,5,3,5,13,"535","Potential Loyalists"
15677,50,3,1305.63,4,3,4,11,"434","Potential Loyalists"
15678,53,3,1825.94,4,3,4,11,"434","Potential Loyalists"
15679,25,4,781.28,4,4,3,11,"443","Champions"
15680,10,10,4028.69,5,5,5,15,"555","Champions"
15681,26,14,2989.70,4,5,5,14,"455","Champions"
15682,600,2,318.24,1,2,2,5,"122","Lost"
15683,118,2,524.54,3,2,2,7,"322","Promising"
15684,548,3,173.95,1,3,1,5,"131","At Risk"
15685,451,1,55.98,1,1,1,3,"111","Lost"
15686,421,1,90.00,1,1,1,3,"111","Lost"
15687,9,9,2993.10,5,5,5,15,"555","Champions"
15688,419,1,190.57,1,2,1,4,"121","Lost"
15689,120,3,521.03,3,3,2,8,"332","Promising"
15690,5,2,239.76,5,2,1,8,"521","Potential Loyalists"
15691,253,4,571.30,2,4,2,8,"242","At Risk"
15692,29,1,191.04,4,2,1,7,"421","Potential Loyalists"
15693,660,1,37.50,1,1,1,3,"111","Lost"
15694,1,23,9963.48,5,5,5,15,"555","Champions"
15695,267,4,1131.04,2,3,3,8,"233","Needs Attention"
15696,34,13,3881.22,4,5,5,14,"455","Champions"
15697,690,1,246.75,1,1,1,3,"111","Lost"
15698,625,1,46.20,1,1,1,3,"111","Lost"
15699,18,1,309.65,5,1,2,8,"512","New Customers"
15700,173,2,696.68,3,2,3,8,"323","Promising"
15701,3,4,1529.00,5,3,4,12,"534","Potential Loyalists"
15702,477,1,112.57,1,1,1,3,"111","Lost"
15703,265,1,211.50,2,2,1,5,"221","Needs Attention"
15704,141,6,3734.66,3,4,5,12,"345","Loyal Customers"
15705,202,1,143.10,2,2,1,5,"221","Needs Attention"
15706,64,4,1060.56,3,3,3,9,"333","Promising"
15707,36,4,916.98,4,3,3,10,"433","Potential Loyalists"
15708,41,9,3887.15,4,5,5,14,"455","Champions"
15709,284,2,327.85,2,2,2,6,"222","Needs Attention"
15710,418,1,898.87,1,1,3,5,"113","Hibernating"
15711,557,2,420.25,1,2,2,5,"122","Lost"
15712,10,12,3472.41,5,5,5,15,"555","Champions"
15713,144,4,839.64,3,3,3,9,"333","Promising"
15714,12,5,783.96,5,4,3,12,"543","Champions"
15715,556,5,658.02,1,4,3,8,"143","At Risk"
15716,146,11,2482.74,3,5,4,12,"354","Loyal Customers"
15717,235,5,607.00,2,4,3,9,"243","At Risk"
15718,541,1,293.79,1,1,2,4,"112","Lost"
15719,33,31,10194.32,4,5,5,14,"455","Champions"
15720,25,2,739.22,4,2,3,9,"423","Potential Loyalists"
15721,12,1,471.40,5,1,2,8,"512","New Customers"
15722,36,11,5234.00,4,5,5,14,"455","Champions"
15723,365,4,930.70,2,4,3,9,"243","At Risk"
15724,202,3,310.85,2,3,2,7,"232","Needs Attention"
15725,16,1,415.25,5,1,2,8,"512","New Customers"
15726,391,1,321.91,2,1,2,5,"212","About To Sleep"
15727,17,15,9371.71,5,5,5,15,"555","Champions"
15728,380,2,544.60,2,2,2,6,"222","Needs Attention"
15729,213,3,192.55,2,3,1,6,"231","Needs Attention"
15730,66,5,1726.58,3,4,4,11,"344","Loyal Customers"
15731,554,1,125.30,1,1,1,3,"111","Lost"
15732,213,10,1543.97,2,5,4,11,"254","Cant Lose Them"
15733,283,1,162.30,2,2,1,5,"221","Needs Attention"
15734,115,4,2263.30,3,3,4,10,"334","Promising"
15735,422,1,327.68,1,1,2,4,"112","Lost"
15736,436,2,1767.12,1,3,4,8,"134","At Risk"
15737,15,8,1188.12,5,4,3,12,"543","Champions"
15738,19,41,13043.32,5,5,5,15,"555","Champions"
15739,67,1,449.12,3,1,2,6,"312","Promising"
15740,50,1,154.88,4,2,1,7,"421","Potential Loyalists"
15741,459,2,208.62,1,3,1,5,"131","At Risk"
15742,620,1,156.87,1,2,1,4,"121","Lost"
15743,17,4,775.96,5,4,3,12,"543","Champions"
15744,78,1,34.80,3,1,1,5,"311","Promising"
15745,20,4,1094.59,4,4,3,11,"443","Champions"
15746,135,1,196.88,3,2,1,6,"321","Promising"
15747,13,9,2499.81,5,5,4,14,"554","Champions"
15748,41,3,609.81,4,3,3,10,"433","Potential Loyalists"
15749,236,3,44534.30,2,3,5,10,"235","Needs Attention"
15750,3,18,6452.99,5,5,5,15,"555","Champions"
15751,461,11,1380.44,1,5,4,10,"154","Cant Lose Them"
15752,40,9,3924.91,4,5,5,14,"455","Champions"
15753,305,1,79.20,2,1,1,4,"211","About To Sleep"
15754,52,9,3037.61,4,5,5,14,"455","Champions"
15755,11,17,5993.12,5,5,5,15,"555","Champions"
15756,62,4,528.01,3,3,2,8,"332","Promising"
15757,66,6,2940.36,3,4,5,12,"345","Loyal Customers"
15758,25,1,205.25,4,2,1,7,"421","Potential Loyalists"
15759,219,7,830.93,2,4,3,9,"243","At Risk"
15761,443,1,143.05,1,2,1,4,"121","Lost"
15762,66,2,583.75,3,3,2,8,"332","Promising"
15763,32,2,1086.92,4,3,3,10,"433","Potential Loyalists"
15764,89,8,4503.08,3,4,5,12,"345","Loyal Customers"
15765,667,1,370.63,1,1,2,4,"112","Lost"
15766,65,3,831.06,3,3,3,9,"333","Promising"
15768,116,34,15308.89,3,5,5,13,"355","Loyal Customers"
15769,8,46,88612.52,5,5,5,15,"555","Champions"
15770,613,1,321.45,1,1,2,4,"112","Lost"
15771,605,3,1006.54,1,3,3,7,"133","At Risk"
15772,419,1,280.88,1,1,1,3,"111","Lost"
15773,6,2,774.52,5,2,3,10,"523","Potential Loyalists"
15774,69,6,1287.09,3,4,4,11,"344","Loyal Customers"
15775,246,2,150.50,2,2,1,5,"221","Needs Attention"
15776,134,1,241.62,3,1,1,5,"311","Promising"
15777,242,7,1762.61,2,4,4,10,"244","Cant Lose Them"
15778,432,1,307.95,1,1,2,4,"112","Lost"
15779,464,2,124.08,1,2,1,4,"121","Lost"
15780,184,3,475.28,3,3,2,8,"332","Promising"
15781,26,3,345.46,4,3,2,9,"432","Potential Loyalists"
15782,10,4,4014.10,5,3,5,13,"535","Potential Loyalists"
15783,11,1,246.30,5,1,1,7,"511","New Customers"
15784,468,2,848.33,1,2,3,6,"123","Hibernating"
15785,33,16,5969.93,4,5,5,14,"455","Champions"
15786,47,5,8501.62,4,4,5,13,"445","Champions"
15787,27,3,933.26,4,3,3,10,"433","Potential Loyalists"
15788,509,1,221.83,1,2,1,4,"121","Lost"
15789,359,6,1962.01,2,4,4,10,"244","Cant Lose Them"
15790,11,1,218.75,5,2,1,8,"521","Potential Loyalists"
15791,44,5,3608.34,4,4,5,13,"445","Champions"
15792,400,2,933.84,2,2,3,7,"223","Needs Attention"
15793,15,8,2399.57,5,4,4,13,"544","Champions"
15794,737,2,777.00,1,2,3,6,"123","Hibernating"
15795,150,8,1979.87,3,4,4,11,"344","Loyal Customers"
15796,2,17,5170.63,5,5,5,15,"555","Champions"
15797,114,5,2806.08,3,4,4,11,"344","Loyal Customers"
15798,493,3,1535.37,1,3,4,8,"134","At Risk"
15799,76,4,1421.34,3,3,4,10,"334","Promising"
15800,108,7,1227.07,3,4,4,11,"344","Loyal Customers"
15801,47,3,1063.95,4,3,3,10,"433","Potential Loyalists"
15803,52,4,1929.66,4,3,4,11,"434","Potential Loyalists"
15804,1,13,4206.39,5,5,5,15,"555","Champions"
15805,24,30,10148.93,4,5,5,14,"455","Champions"
15806,47,3,784.58,4,3,3,10,"433","Potential Loyalists"
15807,51,5,1817.52,4,4,4,12,"444","Champions"
15808,307,21,17180.25,2,5,5,12,"255","Cant Lose Them"
15809,37,7,1274.44,4,4,4,12,"444","Champions"
15810,79,8,2999.04,3,5,5,13,"355","Loyal Customers"
15811,23,7,3392.55,4,4,5,13,"445","Champions"
15812,108,12,5201.47,3,5,5,13,"355","Loyal Customers"
15813,208,2,1303.91,2,3,4,9,"234","Needs Attention"
15814,17,6,2634.44,5,4,4,13,"544","Champions"
15815,64,5,2100.60,3,4,4,11,"344","Loyal Customers"
15816,543,2,144.15,1,2,1,4,"121","Lost"
15817,421,3,2766.40,1,3,4,8,"134","At Risk"
15818,589,1,340.50,1,1,2,4,"112","Lost"
15819,50,10,3934.79,4,5,5,14,"455","Champions"
15820,320,1,206.98,2,2,1,5,"221","Needs Attention"
15821,45,2,570.96,4,2,2,8,"422","Potential Loyalists"
15822,4,6,1840.06,5,4,4,13,"544","Champions"
15823,730,2,3867.17,1,2,5,8,"125","Hibernating"
15824,454,2,890.94,1,2,3,6,"123","Hibernating"
15825,173,1,532.94,3,1,2,6,"312","Promising"
15826,57,4,2598.28,4,3,4,11,"434","Potential Loyalists"
15827,74,28,3603.14,3,5,5,13,"355","Loyal Customers"
15828,376,1,1108.82,2,1,3,6,"213","About To Sleep"
15829,100,2,636.14,3,2,3,8,"323","Promising"
15830,38,1,576.00,4,1,2,7,"412","New Customers"
15831,59,3,794.64,3,3,3,9,"333","Promising"
15832,255,1,836.79,2,1,3,6,"213","About To Sleep"
15833,738,1,80.40,1,1,1,3,"111","Lost"
15834,71,7,3761.89,3,4,5,12,"345","Loyal Customers"
15835,45,4,954.09,4,3,3,10,"433","Potential Loyalists"
15836,51,1,137.37,4,2,1,7,"421","Potential Loyalists"
15837,65,2,777.01,3,2,3,8,"323","Promising"
15838,12,34,73205.50,5,5,5,15,"555","Champions"
15839,34,3,1048.49,4,3,3,10,"433","Potential Loyalists"
15840,59,2,355.56,4,3,2,9,"432","Potential Loyalists"
15841,73,9,2742.41,3,5,4,12,"354","Loyal Customers"
15842,394,2,548.80,2,2,2,6,"222","Needs Attention"
15843,304,1,118.95,2,1,1,4,"211","About To Sleep"
15844,47,1,130.74,4,1,1,6,"411","New Customers"
15845,18,11,4426.28,5,5,5,15,"555","Champions"
15846,386,1,107.01,2,1,1,4,"211","About To Sleep"
15847,39,5,822.57,4,4,3,11,"443","Champions"
15848,622,1,137.99,1,2,1,4,"121","Lost"
15850,20,6,1006.75,4,4,3,11,"443","Champions"
15851,527,1,109.73,1,1,1,3,"111","Lost"
15852,187,3,257.26,2,3,1,6,"231","Needs Attention"
15853,52,1,110.80,4,1,1,6,"411","New Customers"
15854,5,21,5578.28,5,5,5,15,"555","Champions"
15855,137,6,1052.72,3,4,3,10,"343","Loyal Customers"
15856,5,52,32274.69,5,5,5,15,"555","Champions"
15857,19,2,570.48,5,2,2,9,"522","Potential Loyalists"
15858,16,13,3552.41,5,5,5,15,"555","Champions"
15859,433,1,438.46,1,1,2,4,"112","Lost"
15860,41,17,2358.80,4,5,4,13,"454","Champions"
15861,13,12,4360.90,5,5,5,15,"555","Champions"
15862,9,13,2507.14,5,5,4,14,"554","Champions"
15863,26,5,355.10,4,4,2,10,"442","Champions"
15864,23,7,2180.76,4,4,4,12,"444","Champions"
15865,41,5,2241.42,4,4,4,12,"444","Champions"
15866,102,1,211.89,3,2,1,6,"321","Promising"
15867,6,31,8869.87,5,5,5,15,"555","Champions"
15868,584,1,94.53,1,1,1,3,"111","Lost"
15869,278,3,321.11,2,3,2,7,"232","Needs Attention"
15870,33,4,857.46,4,3,3,10,"433","Potential Loyalists"
15871,438,1,33.10,1,1,1,3,"111","Lost"
15872,15,4,729.25,5,4,3,12,"543","Champions"
15873,500,4,313.92,1,4,2,7,"142","At Risk"
15874,64,21,11284.76,3,5,5,13,"355","Loyal Customers"
15875,647,1,108.52,1,1,1,3,"111","Lost"
15876,410,2,1449.14,1,2,4,7,"124","Hibernating"
15877,2,2,490.33,5,3,2,10,"532","Potential Loyalists"
15878,562,2,330.77,1,2,2,5,"122","Lost"
15879,405,4,1137.80,2,3,3,8,"233","Needs Attention"
15880,370,1,329.03,2,1,2,5,"212","About To Sleep"
15881,313,5,501.39,2,4,2,8,"242","At Risk"
15882,199,8,1122.38,2,5,3,10,"253","At Risk"
15883,3,2,396.48,5,2,2,9,"522","Potential Loyalists"
15884,433,2,244.60,1,2,1,4,"121","Lost"
15885,94,13,1921.82,3,5,4,12,"354","Loyal Customers"
15886,61,4,1052.87,3,3,3,9,"333","Promising"
15887,407,3,1027.15,2,3,3,8,"233","Needs Attention"
15888,81,3,423.49,3,3,2,8,"332","Promising"
15889,157,8,1407.05,3,5,4,12,"354","Loyal Customers"
15890,395,5,535.65,2,4,2,8,"242","At Risk"
15891,227,1,509.13,2,1,2,5,"212","About To Sleep"
15892,670,1,128.20,1,1,1,3,"111","Lost"
15893,482,1,305.28,1,1,2,4,"112","Lost"
15894,254,2,257.60,2,2,1,5,"221","Needs Attention"
15895,150,1,179.17,3,2,1,6,"321","Promising"
15897,195,2,208.59,2,3,1,6,"231","Needs Attention"
15898,2,25,4992.70,5,5,5,15,"555","Champions"
15899,369,1,56.25,2,1,1,4,"211","About To Sleep"
15900,24,4,886.57,4,3,3,10,"433","Potential Loyalists"
15901,17,6,667.89,5,4,3,12,"543","Champions"
15902,381,1,145.01,2,2,1,5,"221","Needs Attention"
15903,10,12,8939.84,5,5,5,15,"555","Champions"
15904,9,1,164.68,5,2,1,8,"521","Potential Loyalists"
15905,544,1,114.69,1,1,1,3,"111","Lost"
15906,20,10,2530.19,4,5,4,13,"454","Champions"
15907,4,3,881.87,5,3,3,11,"533","Potential Loyalists"
15908,491,2,758.62,1,2,3,6,"123","Hibernating"
15909,174,1,191.94,3,2,1,6,"321","Promising"
15910,1,15,2661.17,5,5,4,14,"554","Champions"
15911,624,8,1683.79,1,4,4,9,"144","Cant Lose Them"
15912,179,9,1074.70,3,5,3,11,"353","Loyal Customers"
15913,535,1,6.30,1,2,1,4,"121","Lost"
15914,379,2,205.99,2,3,1,6,"231","Needs Attention"
15915,402,1,364.24,2,1,2,5,"212","About To Sleep"
15916,17,13,3145.24,5,5,5,15,"555","Champions"
15917,248,5,530.17,2,4,2,8,"242","At Risk"
15918,191,3,582.88,2,3,2,7,"232","Needs Attention"
15919,20,2,525.69,4,2,2,8,"422","Potential Loyalists"
15920,155,8,565.19,3,5,2,10,"352","Loyal Customers"
15921,173,4,765.61,3,3,3,9,"333","Promising"
15922,374,1,369.50,2,1,2,5,"212","About To Sleep"
15923,373,1,127.08,2,1,1,4,"211","About To Sleep"
15924,732,1,102.82,1,1,1,3,"111","Lost"
15925,195,1,207.15,2,2,1,5,"221","Needs Attention"
15926,543,1,134.44,1,1,1,3,"111","Lost"
15927,648,1,106.54,1,1,1,3,"111","Lost"
15928,657,1,293.53,1,1,2,4,"112","Lost"
15929,645,1,594.00,1,1,2,4,"112","Lost"
15930,68,1,426.63,3,1,2,6,"312","Promising"
15931,429,1,239.90,1,1,1,3,"111","Lost"
15932,5,8,2495.87,5,4,4,13,"544","Champions"
15933,22,3,1107.46,4,3,3,10,"433","Potential Loyalists"
15934,418,2,2190.66,1,2,4,7,"124","Hibernating"
15935,240,1,108.04,2,1,1,4,"211","About To Sleep"
15936,380,2,282.79,2,2,1,5,"221","Needs Attention"
15937,65,1,145.35,3,2,1,6,"321","Promising"
15938,113,9,734.81,3,5,3,11,"353","Loyal Customers"
15939,90,15,9004.84,3,5,5,13,"355","Loyal Customers"
15940,312,1,35.80,2,1,1,4,"211","About To Sleep"
15941,638,1,405.00,1,1,2,4,"112","Lost"
15942,134,1,337.44,3,1,2,6,"312","Promising"
15943,650,2,271.29,1,2,1,4,"121","Lost"
15944,277,4,2164.24,2,3,4,9,"234","Needs Attention"
15945,366,4,646.27,2,3,3,8,"233","Needs Attention"
15946,503,3,2304.18,1,3,4,8,"134","At Risk"
15947,83,1,1708.24,3,1,4,8,"314","Promising"
15948,9,3,1509.09,5,3,4,12,"534","Potential Loyalists"
15949,17,2,364.72,5,3,2,10,"532","Potential Loyalists"
15950,32,10,7120.91,4,5,5,14,"455","Champions"
15951,9,3,1013.17,5,3,3,11,"533","Potential Loyalists"
15952,34,4,781.91,4,4,3,11,"443","Champions"
15953,16,18,3440.34,5,5,5,15,"555","Champions"
15954,590,1,187.80,1,2,1,4,"121","Lost"
15955,25,22,8085.98,4,5,5,14,"455","Champions"
15956,552,2,617.60,1,2,3,6,"123","Hibernating"
15957,32,3,921.25,4,3,3,10,"433","Potential Loyalists"
15958,75,4,462.12,3,4,2,9,"342","Loyal Customers"
15959,683,3,542.89,1,3,2,6,"132","At Risk"
15960,375,4,410.95,2,4,2,8,"242","At Risk"
15961,380,1,451.29,2,1,2,5,"212","About To Sleep"
15962,450,1,289.48,1,1,2,4,"112","Lost"
15963,20,2,470.76,5,3,2,10,"532","Potential Loyalists"
15964,664,1,269.21,1,1,1,3,"111","Lost"
